assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version
AS002468,ENT0075,2025-12-31,POULTRY,6,0.34759266769607855,0.0008070431953023904,0.1158,0.2201,GREEN,AMBER>=0.38;RED>=0.58,259525.0,False,0.73,22.6,2.61,141200.0,6713.0,248600.0,22.1,-109957.0,41218.0,149568.0,debt_overhang,0.3056,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002469,ENT0075,2026-01-31,POULTRY,6,0.0470000106843895,0.0001763273919839343,0.2,0.1312,GREEN,AMBER>=0.38;RED>=0.58,235086.0,False,0.741,16.2,2.79,138400.0,6580.0,85200.0,16.2,-12072.0,135664.0,223014.0,working_capital_erosion,0.2941,margin_squeeze,0.2571,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002470,ENT0075,2026-02-28,POULTRY,6,0.024002157841122147,4.560081692520596e-05,0.0,0.0108,GREEN,AMBER>=0.38;RED>=0.58,151825.0,False,0.742,47.8,4.68,184500.0,8771.0,282400.0,47.8,-57467.0,6704.0,94358.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002471,ENT0075,2026-03-31,POULTRY,6,0.026721410225524267,0.00010555414024785632,0.0,0.012,GREEN,AMBER>=0.38;RED>=0.58,185685.0,False,0.74,40.9,6.1,179300.0,8524.0,181600.0,40.9,-118715.0,-24784.0,66970.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002472,ENT0075,2026-04-30,POULTRY,6,0.022077445507845024,0.003699253413483445,0.7053,0.3978,AMBER,AMBER>=0.38;RED>=0.58,138655.0,False,0.749,116.8,5.43,146100.0,6946.0,0.0,116.8,-80859.0,-2320.0,57796.0,climate_shock,0.7143,demand_trough,0.5946,margin_squeeze,0.5714,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002473,ENT0075,2026-05-31,POULTRY,6,0.0348425632249379,0.005773998122444605,0.4947,0.2878,GREEN,AMBER>=0.38;RED>=0.58,236456.0,False,0.758,31.6,5.02,75700.0,3599.0,159700.0,31.6,-162521.0,-63094.0,73935.0,margin_squeeze,0.7429,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002474,ENT0075,2026-06-30,POULTRY,6,0.042086358246459316,0.08526743295552604,0.6947,0.401,AMBER,AMBER>=0.38;RED>=0.58,,False,0.759,8.5,3.64,99800.0,4745.0,31100.0,8.5,,,,margin_squeeze,1.0,working_capital_erosion,0.5588,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002475,ENT0075,2026-07-31,POULTRY,6,0.08829630862167769,0.0008138164266733831,0.4737,0.3003,GREEN,AMBER>=0.38;RED>=0.58,,False,0.768,36.2,4.89,134300.0,6385.0,60900.0,36.2,,,,margin_squeeze,0.7429,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002476,ENT0076,2023-11-30,HANDICRAFT,5,0.24230472279409834,0.028857291280767184,0.8316,0.5664,AMBER,AMBER>=0.38;RED>=0.58,44498.0,False,0.86,2.4,-1.63,0.0,0.0,8600.0,-63.8,-4539.0,34087.0,39959.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002477,ENT0076,2023-12-31,HANDICRAFT,5,0.27722768955703897,0.024779357025988904,0.8526,0.5937,RED,AMBER>=0.38;RED>=0.58,54034.0,False,0.867,8.7,-0.72,0.0,0.0,16500.0,-53.8,-18659.0,26214.0,35375.0,working_capital_erosion,0.7353,receivable_stretch,0.697,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002478,ENT0076,2024-01-31,HANDICRAFT,5,0.6998259865654524,0.010352742483438674,0.7368,0.7202,RED,AMBER>=0.38;RED>=0.58,36651.0,False,0.884,47.6,0.98,1600.0,76.0,20800.0,0.1,-26426.0,-5277.0,10225.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002479,ENT0076,2024-02-29,HANDICRAFT,5,0.9318636755219805,0.007260417986243405,0.8947,0.9114,RED,AMBER>=0.38;RED>=0.58,39413.0,False,0.882,10.3,0.58,2300.0,109.0,20100.0,-23.7,-24397.0,-1508.0,15016.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002480,ENT0076,2024-03-31,HANDICRAFT,5,0.7499462470212255,0.1146165959923192,0.7368,0.7427,RED,AMBER>=0.38;RED>=0.58,41090.0,False,0.886,5.5,0.75,1900.0,90.0,12100.0,-22.9,-28896.0,-4672.0,12194.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002481,ENT0076,2024-04-30,HANDICRAFT,5,0.31993015518003454,0.015456917666569802,0.7053,0.5319,AMBER,AMBER>=0.38;RED>=0.58,35346.0,False,0.899,12.0,0.81,1800.0,86.0,10400.0,-23.5,-21853.0,-12155.0,13493.0,working_capital_erosion,1.0,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002482,ENT0076,2024-05-31,HANDICRAFT,5,0.09915012600759177,0.0022169110084227306,0.7053,0.4325,AMBER,AMBER>=0.38;RED>=0.58,13942.0,False,0.91,14.0,0.8,2200.0,105.0,10200.0,-28.6,-16929.0,-12876.0,-2987.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002483,ENT0076,2024-06-30,HANDICRAFT,5,0.09290161040587344,0.0007773327770916376,0.6105,0.3776,GREEN,AMBER>=0.38;RED>=0.58,47221.0,False,0.908,17.3,0.84,1900.0,90.0,8100.0,-35.2,-43091.0,-8889.0,4130.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002484,ENT0076,2024-07-31,HANDICRAFT,5,0.13459826620572252,0.0013870401484222094,0.6105,0.3963,AMBER,AMBER>=0.38;RED>=0.58,46993.0,False,0.916,16.2,0.88,2000.0,95.0,8600.0,-34.5,-26375.0,-8243.0,20618.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002485,ENT0076,2024-08-31,HANDICRAFT,5,0.05958051757456381,0.004282411709564044,0.8,0.4668,AMBER,AMBER>=0.38;RED>=0.58,33001.0,False,0.914,0.9,1.07,20600.0,979.0,2700.0,-49.2,-4246.0,17164.0,28755.0,working_capital_erosion,1.0,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002486,ENT0076,2024-09-30,HANDICRAFT,5,0.022486504092338627,0.00011597752688139509,0.5053,0.288,GREEN,AMBER>=0.38;RED>=0.58,50765.0,False,0.928,34.7,2.19,57800.0,2748.0,28200.0,-10.4,-12281.0,14724.0,38484.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002487,ENT0076,2024-10-31,HANDICRAFT,5,0.00519840438862775,4.542132314652211e-05,0.6316,0.3497,GREEN,AMBER>=0.38;RED>=0.58,47072.0,False,0.932,32.6,3.04,66900.0,3181.0,16600.0,2.7,67.0,25383.0,47139.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002488,ENT0076,2024-11-30,HANDICRAFT,5,0.007102910952436284,7.584743091044994e-05,0.8316,0.4606,AMBER,AMBER>=0.38;RED>=0.58,37011.0,False,0.937,13.9,3.29,47100.0,2239.0,3900.0,-11.9,21914.0,48408.0,58925.0,working_capital_erosion,0.7353,demand_trough,0.5946,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002489,ENT0076,2024-12-31,HANDICRAFT,5,0.00992229849012418,0.00037944242386329084,0.5684,0.3171,GREEN,AMBER>=0.38;RED>=0.58,38896.0,False,0.941,21.6,2.87,46600.0,2215.0,17700.0,9.1,6703.0,32957.0,45599.0,working_capital_erosion,0.5588,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002490,ENT0076,2025-01-31,HANDICRAFT,5,0.012542104221672352,3.0041612261388137e-05,0.2526,0.1446,GREEN,AMBER>=0.38;RED>=0.58,43404.0,False,0.95,38.4,3.51,45500.0,2163.0,19500.0,38.4,-3535.0,27652.0,39869.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002491,ENT0076,2025-02-28,HANDICRAFT,5,0.0002598174367499536,3.517184975699825e-06,0.4105,0.2259,GREEN,AMBER>=0.38;RED>=0.58,38576.0,False,0.966,75.6,6.84,61000.0,2900.0,22300.0,75.6,251.0,9862.0,38827.0,demand_trough,0.7297,receivable_stretch,0.3636,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002492,ENT0076,2025-03-31,HANDICRAFT,5,0.006847438034303482,1.2770298275038686e-05,0.5579,0.3099,GREEN,AMBER>=0.38;RED>=0.58,18996.0,False,0.965,55.9,8.44,39800.0,1892.0,2000.0,55.9,15049.0,16857.0,34045.0,receivable_stretch,0.6667,demand_trough,0.5946,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002493,ENT0076,2025-04-30,HANDICRAFT,5,0.0017221948373256088,7.412427924916527e-06,0.3895,0.215,GREEN,AMBER>=0.38;RED>=0.58,40330.0,False,0.968,96.7,21.7,39000.0,1854.0,26500.0,96.7,-19650.0,-5923.0,20680.0,climate_shock,0.7143,receivable_stretch,0.3636,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002494,ENT0076,2025-05-31,HANDICRAFT,5,0.001946374237695678,8.519958050099988e-06,0.1263,0.0703,GREEN,AMBER>=0.38;RED>=0.58,46541.0,False,0.977,96.8,,45200.0,2149.0,11400.0,96.8,-25833.0,381.0,20708.0,receivable_stretch,0.3636,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002495,ENT0076,2025-06-30,HANDICRAFT,5,0.0013612475577582353,3.284349906328038e-06,0.1263,0.0701,GREEN,AMBER>=0.38;RED>=0.58,61426.0,False,0.98,89.2,,65300.0,3104.0,17500.0,89.2,-28648.0,9169.0,32778.0,receivable_stretch,0.3636,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002496,ENT0076,2025-07-31,HANDICRAFT,5,0.0009810019757049032,2.8790412635115286e-05,0.3158,0.1741,GREEN,AMBER>=0.38;RED>=0.58,50532.0,False,0.988,65.3,,57100.0,2715.0,8400.0,65.3,-20821.0,9053.0,29711.0,receivable_stretch,0.3636,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002497,ENT0076,2025-08-31,HANDICRAFT,5,0.008590598039702494,2.8578633224892135e-05,0.3158,0.1776,GREEN,AMBER>=0.38;RED>=0.58,47079.0,False,0.994,42.9,,38700.0,1840.0,2000.0,42.9,-5695.0,20011.0,41384.0,receivable_stretch,0.3636,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002498,ENT0076,2025-09-30,HANDICRAFT,5,0.00983957182917697,1.9873625343932203e-05,0.4211,0.236,GREEN,AMBER>=0.38;RED>=0.58,56485.0,False,0.999,34.5,,50000.0,2377.0,8300.0,34.5,-4586.0,28361.0,51899.0,receivable_stretch,0.3636,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002499,ENT0076,2025-10-31,HANDICRAFT,5,0.0017070289476851291,7.607904606316892e-06,0.4526,0.2497,GREEN,AMBER>=0.38;RED>=0.58,48351.0,False,0.999,51.1,,59400.0,2824.0,16700.0,51.1,1103.0,29819.0,49454.0,receivable_stretch,0.6667,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002500,ENT0076,2025-11-30,HANDICRAFT,5,0.0013748162095405959,1.2050448146345308e-05,0.3474,0.1917,GREEN,AMBER>=0.38;RED>=0.58,45721.0,False,0.999,41.5,,36400.0,1731.0,2900.0,41.5,19798.0,46232.0,65519.0,receivable_stretch,0.3636,demand_trough,0.3243,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002501,ENT0076,2025-12-31,HANDICRAFT,5,0.013823018594197004,3.813069313285747e-05,0.7684,0.4288,AMBER,AMBER>=0.38;RED>=0.58,73590.0,False,0.999,23.4,,15600.0,742.0,1600.0,23.4,-3430.0,56601.0,70160.0,receivable_stretch,1.0,demand_trough,0.5946,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002502,ENT0076,2026-01-31,HANDICRAFT,5,0.0030192063305129304,1.484135814569243e-05,0.2526,0.1403,GREEN,AMBER>=0.38;RED>=0.58,46009.0,False,0.999,63.2,,52600.0,2501.0,24700.0,63.2,-621.0,43494.0,45388.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002503,ENT0076,2026-02-28,HANDICRAFT,5,0.0005986009764805072,3.568274285297241e-06,0.5263,0.2897,GREEN,AMBER>=0.38;RED>=0.58,37069.0,False,0.999,95.9,,54900.0,2610.0,33400.0,95.9,5244.0,10965.0,42313.0,demand_trough,0.7297,receivable_stretch,0.697,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002504,ENT0076,2026-03-31,HANDICRAFT,5,0.0008698896759433939,5.2090210457976454e-06,0.3579,0.1972,GREEN,AMBER>=0.38;RED>=0.58,47209.0,False,0.999,111.0,,63700.0,3028.0,28900.0,111.0,336.0,5579.0,47545.0,receivable_stretch,0.6667,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002505,ENT0076,2026-04-30,HANDICRAFT,5,0.0016065377026104625,4.593916551721185e-06,0.6,0.3307,GREEN,AMBER>=0.38;RED>=0.58,47495.0,False,0.999,106.3,,56200.0,2672.0,11300.0,106.3,-5214.0,11693.0,42281.0,climate_shock,0.7143,receivable_stretch,0.6667,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002506,ENT0076,2026-05-31,HANDICRAFT,5,0.001984406499517102,1.5212840977461497e-05,0.5263,0.2904,GREEN,AMBER>=0.38;RED>=0.58,32205.0,False,0.999,78.1,,17900.0,851.0,1100.0,78.1,-14580.0,4273.0,17625.0,receivable_stretch,0.6667,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002507,ENT0076,2026-06-30,HANDICRAFT,5,0.0007524539013377609,2.7961541490411404e-05,0.4316,0.2377,GREEN,AMBER>=0.38;RED>=0.58,,False,0.999,73.7,,25400.0,1208.0,9600.0,73.7,,,,receivable_stretch,0.6667,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002508,ENT0076,2026-07-31,HANDICRAFT,5,0.004694495513440347,1.0547522125060653e-05,0.3474,0.1932,GREEN,AMBER>=0.38;RED>=0.58,,False,0.999,136.0,,44800.0,2130.0,34400.0,136.0,,,,receivable_stretch,1.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002509,ENT0077,2023-11-30,HANDICRAFT,5,0.12301068104993153,0.000131230799933901,0.6,0.3854,AMBER,AMBER>=0.38;RED>=0.58,100402.0,False,0.901,5.5,,0.0,0.0,1400.0,-37.2,-17198.0,75517.0,83204.0,working_capital_erosion,0.7353,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002510,ENT0077,2023-12-31,HANDICRAFT,5,0.026384676945485894,2.9187609759021433e-05,0.6316,0.3593,GREEN,AMBER>=0.38;RED>=0.58,99605.0,False,0.884,20.2,,0.0,0.0,17600.0,-6.5,-20676.0,73618.0,78929.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002511,ENT0077,2024-01-31,HANDICRAFT,5,0.0003915356944915669,4.390349129731666e-05,0.3684,0.2028,GREEN,AMBER>=0.38;RED>=0.58,71908.0,False,0.899,67.3,,10700.0,509.0,23600.0,46.2,-15032.0,55305.0,56876.0,receivable_stretch,0.3636,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002512,ENT0077,2024-02-29,HANDICRAFT,5,0.00016252463956944698,9.497986793720095e-06,0.5263,0.2895,GREEN,AMBER>=0.38;RED>=0.58,53241.0,False,0.891,99.6,,32800.0,1559.0,27200.0,99.6,-7458.0,29896.0,45783.0,demand_trough,0.7297,receivable_stretch,0.697,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002513,ENT0077,2024-03-31,HANDICRAFT,5,0.0003562033482103211,3.5554121144971766e-06,0.2526,0.1391,GREEN,AMBER>=0.38;RED>=0.58,50868.0,False,0.899,126.1,,40600.0,1930.0,15700.0,126.1,-10252.0,24649.0,40616.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002514,ENT0077,2024-04-30,HANDICRAFT,5,0.00047956495959286066,2.3194297034456804e-06,0.1263,0.0697,GREEN,AMBER>=0.38;RED>=0.58,38867.0,False,0.914,137.5,,47800.0,2272.0,13100.0,137.5,-3795.0,13624.0,35072.0,receivable_stretch,0.3636,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002515,ENT0077,2024-05-31,HANDICRAFT,5,0.0009595764715074109,7.453776009681335e-06,0.1263,0.0699,GREEN,AMBER>=0.38;RED>=0.58,37923.0,False,0.912,130.5,,38700.0,1840.0,12900.0,130.5,-20951.0,1916.0,16972.0,receivable_stretch,0.3636,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002516,ENT0077,2024-06-30,HANDICRAFT,5,0.0003136533478182231,1.1032039385254436e-05,0.1263,0.0696,GREEN,AMBER>=0.38;RED>=0.58,41186.0,False,0.919,120.7,,49000.0,2330.0,11200.0,120.7,-22390.0,8234.0,18796.0,receivable_stretch,0.3636,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002517,ENT0077,2024-07-31,HANDICRAFT,5,0.00031075056672158344,1.2735000414718784e-05,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,70177.0,False,0.918,124.2,,52200.0,2482.0,19500.0,124.2,-35055.0,4881.0,35122.0,receivable_stretch,0.3636,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002518,ENT0077,2024-08-31,HANDICRAFT,5,0.0009249574191823648,8.762839273691823e-05,0.3158,0.1741,GREEN,AMBER>=0.38;RED>=0.58,46672.0,False,0.921,77.2,,24500.0,1165.0,1000.0,77.2,82.0,31057.0,46754.0,receivable_stretch,0.3636,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002519,ENT0077,2024-09-30,HANDICRAFT,5,0.0004761472180524073,1.4469315850231316e-05,0.2211,0.1218,GREEN,AMBER>=0.38;RED>=0.58,76970.0,False,0.928,80.2,,70000.0,3328.0,11800.0,80.2,-15048.0,50778.0,61922.0,receivable_stretch,0.3636,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002520,ENT0077,2024-10-31,HANDICRAFT,5,8.140088797409971e-05,3.1348997935939815e-05,0.4421,0.2432,GREEN,AMBER>=0.38;RED>=0.58,108950.0,False,0.922,68.9,,24900.0,1184.0,1600.0,68.9,-568.0,89936.0,108382.0,receivable_stretch,0.3636,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002521,ENT0077,2024-11-30,HANDICRAFT,5,6.212291392392683e-05,4.601960844150106e-06,0.2526,0.139,GREEN,AMBER>=0.38;RED>=0.58,91769.0,False,0.934,124.0,,103900.0,4940.0,33200.0,124.0,11290.0,68405.0,103059.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002522,ENT0077,2024-12-31,HANDICRAFT,5,1.8732188648821085e-05,2.3958711489761425e-06,0.2526,0.1389,GREEN,AMBER>=0.38;RED>=0.58,86161.0,False,0.932,156.3,,97800.0,4650.0,19900.0,156.3,-11669.0,65009.0,74492.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002523,ENT0077,2025-01-31,HANDICRAFT,5,2.3676625106230747e-05,4.050680561060041e-06,0.2526,0.1389,GREEN,AMBER>=0.38;RED>=0.58,82320.0,False,0.934,172.6,,104400.0,4963.0,25200.0,172.6,-17170.0,41481.0,65150.0,receivable_stretch,0.3636,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002524,ENT0077,2025-02-28,HANDICRAFT,5,2.622134145609563e-05,7.63095852848659e-06,0.8316,0.4574,AMBER,AMBER>=0.38;RED>=0.58,63801.0,False,0.945,121.6,,27700.0,1317.0,700.0,121.6,21442.0,42898.0,85243.0,receivable_stretch,1.0,demand_trough,1.0,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002525,ENT0077,2025-03-31,HANDICRAFT,5,5.0478464061546033e-05,3.0504138093263606e-06,0.5684,0.3126,GREEN,AMBER>=0.38;RED>=0.58,56759.0,False,0.949,138.4,,76500.0,3637.0,15900.0,138.4,15331.0,30167.0,72090.0,receivable_stretch,1.0,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002526,ENT0077,2025-04-30,HANDICRAFT,5,0.00015216232981178992,2.816190157529644e-06,0.7053,0.388,AMBER,AMBER>=0.38;RED>=0.58,105708.0,False,0.942,144.3,,62500.0,2971.0,12500.0,144.3,-42489.0,16582.0,63219.0,receivable_stretch,1.0,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002527,ENT0077,2025-05-31,HANDICRAFT,5,0.0002915778108841392,8.77146291142612e-06,0.3474,0.1912,GREEN,AMBER>=0.38;RED>=0.58,93943.0,False,0.946,175.6,,92700.0,4407.0,25200.0,175.6,-48627.0,22616.0,45316.0,receivable_stretch,1.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002528,ENT0077,2025-06-30,HANDICRAFT,5,0.0003026217019086176,5.6573104241826895e-06,0.6421,0.3533,GREEN,AMBER>=0.38;RED>=0.58,71039.0,False,0.957,118.7,,29900.0,1422.0,700.0,118.7,-23619.0,26886.0,47420.0,receivable_stretch,1.0,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002529,ENT0077,2025-07-31,HANDICRAFT,5,0.00027067805799257244,5.104645428185675e-05,0.5474,0.3012,GREEN,AMBER>=0.38;RED>=0.58,82138.0,False,0.954,95.4,,60300.0,2867.0,9800.0,95.4,-21948.0,27234.0,60190.0,receivable_stretch,1.0,demand_trough,0.2703,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002530,ENT0077,2025-08-31,HANDICRAFT,5,0.00016519798171211358,1.4578988668811099e-05,0.4421,0.2432,GREEN,AMBER>=0.38;RED>=0.58,96950.0,False,0.956,88.0,,65900.0,3133.0,10000.0,88.0,-23129.0,51459.0,73821.0,receivable_stretch,1.0,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS002531,ENT0077,2025-09-30,HANDICRAFT,5,0.00028345568548406177,4.119290971924377e-06,0.4421,0.2433,GREEN,AMBER>=0.38;RED>=0.58,120358.0,False,0.969,94.0,,57500.0,2734.0,8800.0,94.0,-10510.0,72726.0,109848.0,receivable_stretch,1.0,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
