loan_id,enterprise_id,installment_no,due_date,emi_scheduled,subvention,emi_payable,interest_component,principal_component,closing_balance
LN00581,ENT0058,23,2025-07-01,3769.46,452.33,3317.12,1343.65,2425.81,112744.28
LN00581,ENT0058,24,2025-08-01,3769.46,452.33,3317.12,1315.35,2454.11,110290.17
LN00581,ENT0058,25,2025-09-01,3769.46,452.33,3317.12,1286.72,2482.74,107807.43
LN00581,ENT0058,26,2025-10-01,3769.46,452.33,3317.12,1257.75,2511.7,105295.73
LN00581,ENT0058,27,2025-11-01,3769.46,452.33,3317.12,1228.45,2541.01,102754.72
LN00581,ENT0058,28,2025-12-01,3769.46,452.33,3317.12,1198.81,2570.65,100184.07
LN00581,ENT0058,29,2026-01-01,3769.46,452.33,3317.12,1168.81,2600.64,97583.43
LN00581,ENT0058,30,2026-02-01,3769.46,452.33,3317.12,1138.47,2630.98,94952.45
LN00581,ENT0058,31,2026-03-01,3769.46,452.33,3317.12,1107.78,2661.68,92290.77
LN00581,ENT0058,32,2026-04-01,3769.46,452.33,3317.12,1076.73,2692.73,89598.04
LN00581,ENT0058,33,2026-05-01,3769.46,452.33,3317.12,1045.31,2724.15,86873.89
LN00581,ENT0058,34,2026-06-01,3769.46,452.33,3317.12,1013.53,2755.93,84117.96
LN00581,ENT0058,35,2026-07-01,3769.46,452.33,3317.12,981.38,2788.08,81329.88
LN00582,ENT0058,1,2025-05-15,9596.02,0.0,9596.02,2788.75,6807.27,284192.73
LN00582,ENT0058,2,2025-06-15,9596.02,0.0,9596.02,2723.51,6872.5,277320.23
LN00582,ENT0058,3,2025-07-15,9596.02,1151.52,8444.5,2657.65,6938.37,270381.86
LN00582,ENT0058,4,2025-08-15,9596.02,1151.52,8444.5,2591.16,7004.86,263377.0
LN00582,ENT0058,5,2025-09-15,9596.02,1151.52,8444.5,2524.03,7071.99,256305.02
LN00582,ENT0058,6,2025-10-15,9596.02,1151.52,8444.5,2456.26,7139.76,249165.25
LN00582,ENT0058,7,2025-11-15,9596.02,1151.52,8444.5,2387.83,7208.18,241957.07
LN00582,ENT0058,8,2025-12-15,9596.02,1151.52,8444.5,2318.76,7277.26,234679.81
LN00582,ENT0058,9,2026-01-15,9596.02,1151.52,8444.5,2249.01,7347.0,227332.8
LN00582,ENT0058,10,2026-02-15,9596.02,1151.52,8444.5,2178.61,7417.41,219915.39
LN00582,ENT0058,11,2026-03-15,9596.02,1151.52,8444.5,2107.52,7488.5,212426.9
LN00582,ENT0058,12,2026-04-15,9596.02,1151.52,8444.5,2035.76,7560.26,204866.64
LN00582,ENT0058,13,2026-05-15,9596.02,1151.52,8444.5,1963.31,7632.71,197233.92
LN00582,ENT0058,14,2026-06-15,9596.02,1151.52,8444.5,1890.16,7705.86,189528.06
LN00582,ENT0058,15,2026-07-15,9596.02,1151.52,8444.5,1816.31,7779.71,181748.36
LN00591,ENT0059,2,2023-08-26,40524.04,0.0,40524.04,6545.54,33978.5,594393.29
LN00591,ENT0059,3,2023-09-26,40524.04,0.0,40524.04,6191.6,34332.45,560060.84
LN00591,ENT0059,4,2023-10-26,40524.04,0.0,40524.04,5833.97,34690.08,525370.77
LN00591,ENT0059,5,2023-11-26,40524.04,0.0,40524.04,5472.61,35051.43,490319.34
LN00591,ENT0059,6,2023-12-26,40524.04,0.0,40524.04,5107.49,35416.55,454902.79
LN00591,ENT0059,7,2024-01-26,40524.04,0.0,40524.04,4738.57,35785.47,419117.32
LN00591,ENT0059,8,2024-02-26,40524.04,0.0,40524.04,4365.81,36158.24,382959.08
LN00591,ENT0059,9,2024-03-26,40524.04,0.0,40524.04,3989.16,36534.89,346424.19
LN00591,ENT0059,10,2024-04-26,40524.04,0.0,40524.04,3608.59,36915.46,309508.74
LN00591,ENT0059,11,2024-05-26,40524.04,0.0,40524.04,3224.05,37299.99,272208.74
LN00591,ENT0059,12,2024-06-26,40524.04,0.0,40524.04,2835.51,37688.53,234520.21
LN00591,ENT0059,13,2024-07-26,40524.04,0.0,40524.04,2442.92,38081.12,196439.08
LN00591,ENT0059,14,2024-08-26,40524.04,0.0,40524.04,2046.24,38477.8,157961.28
LN00591,ENT0059,15,2024-09-26,40524.04,0.0,40524.04,1645.43,38878.61,119082.67
LN00591,ENT0059,16,2024-10-26,40524.04,0.0,40524.04,1240.44,39283.6,79799.07
LN00591,ENT0059,17,2024-11-26,40524.04,0.0,40524.04,831.24,39692.8,40106.27
LN00591,ENT0059,18,2024-12-26,40524.04,0.0,40524.04,417.77,40106.27,0.0
LN00592,ENT0059,1,2025-06-10,3626.37,0.0,3626.37,1332.08,2294.29,136705.71
LN00592,ENT0059,2,2025-07-10,3626.37,435.16,3191.21,1310.1,2316.28,134389.44
LN00592,ENT0059,3,2025-08-10,3626.37,435.16,3191.21,1287.9,2338.47,132050.96
LN00592,ENT0059,4,2025-09-10,3626.37,435.16,3191.21,1265.49,2360.88,129690.08
LN00592,ENT0059,5,2025-10-10,3626.37,435.16,3191.21,1242.86,2383.51,127306.57
LN00592,ENT0059,6,2025-11-10,3626.37,435.16,3191.21,1220.02,2406.35,124900.22
LN00592,ENT0059,7,2025-12-10,3626.37,435.16,3191.21,1196.96,2429.41,122470.81
LN00592,ENT0059,8,2026-01-10,3626.37,435.16,3191.21,1173.68,2452.69,120018.11
LN00592,ENT0059,9,2026-02-10,3626.37,435.16,3191.21,1150.17,2476.2,117541.91
LN00592,ENT0059,10,2026-03-10,3626.37,435.16,3191.21,1126.44,2499.93,115041.98
LN00592,ENT0059,11,2026-04-10,3626.37,435.16,3191.21,1102.49,2523.89,112518.1
LN00592,ENT0059,12,2026-05-10,3626.37,435.16,3191.21,1078.3,2548.07,109970.02
LN00592,ENT0059,13,2026-06-10,3626.37,435.16,3191.21,1053.88,2572.49,107397.53
LN00592,ENT0059,14,2026-07-10,3626.37,435.16,3191.21,1029.23,2597.15,104800.39
LN00601,ENT0060,3,2023-08-03,4114.8,0.0,4114.8,1221.91,2892.89,114410.51
LN00601,ENT0060,4,2023-09-03,4114.8,0.0,4114.8,1191.78,2923.02,111487.49
LN00601,ENT0060,5,2023-10-03,4114.8,0.0,4114.8,1161.33,2953.47,108534.02
LN00601,ENT0060,6,2023-11-03,4114.8,0.0,4114.8,1130.56,2984.23,105549.79
LN00601,ENT0060,7,2023-12-03,4114.8,0.0,4114.8,1099.48,3015.32,102534.47
LN00601,ENT0060,8,2024-01-03,4114.8,0.0,4114.8,1068.07,3046.73,99487.74
LN00601,ENT0060,9,2024-02-03,4114.8,0.0,4114.8,1036.33,3078.47,96409.27
LN00601,ENT0060,10,2024-03-03,4114.8,0.0,4114.8,1004.26,3110.53,93298.74
LN00601,ENT0060,11,2024-04-03,4114.8,0.0,4114.8,971.86,3142.93,90155.81
LN00601,ENT0060,12,2024-05-03,4114.8,0.0,4114.8,939.12,3175.67,86980.13
LN00601,ENT0060,13,2024-06-03,4114.8,0.0,4114.8,906.04,3208.75,83771.38
LN00601,ENT0060,14,2024-07-03,4114.8,0.0,4114.8,872.62,3242.18,80529.2
LN00601,ENT0060,15,2024-08-03,4114.8,0.0,4114.8,838.85,3275.95,77253.25
LN00601,ENT0060,16,2024-09-03,4114.8,0.0,4114.8,804.72,3310.07,73943.18
LN00601,ENT0060,17,2024-10-03,4114.8,0.0,4114.8,770.24,3344.55,70598.62
LN00601,ENT0060,18,2024-11-03,4114.8,0.0,4114.8,735.4,3379.39,67219.23
LN00601,ENT0060,19,2024-12-03,4114.8,0.0,4114.8,700.2,3414.6,63804.63
LN00601,ENT0060,20,2025-01-03,4114.8,0.0,4114.8,664.63,3450.16,60354.47
LN00601,ENT0060,21,2025-02-03,4114.8,0.0,4114.8,628.69,3486.1,56868.37
LN00601,ENT0060,22,2025-03-03,4114.8,0.0,4114.8,592.38,3522.42,53345.95
LN00601,ENT0060,23,2025-04-03,4114.8,0.0,4114.8,555.69,3559.11,49786.84
LN00601,ENT0060,24,2025-05-03,4114.8,0.0,4114.8,518.61,3596.18,46190.66
LN00601,ENT0060,25,2025-06-03,4114.8,0.0,4114.8,481.15,3633.64,42557.01
LN00601,ENT0060,26,2025-07-03,4114.8,0.0,4114.8,443.3,3671.49,38885.52
LN00601,ENT0060,27,2025-08-03,4114.8,0.0,4114.8,405.06,3709.74,35175.78
LN00601,ENT0060,28,2025-09-03,4114.8,0.0,4114.8,366.41,3748.38,31427.4
LN00601,ENT0060,29,2025-10-03,4114.8,0.0,4114.8,327.37,3787.43,27639.97
LN00601,ENT0060,30,2025-11-03,4114.8,0.0,4114.8,287.92,3826.88,23813.09
LN00601,ENT0060,31,2025-12-03,4114.8,0.0,4114.8,248.05,3866.74,19946.35
LN00601,ENT0060,32,2026-01-03,4114.8,0.0,4114.8,207.77,3907.02,16039.33
LN00601,ENT0060,33,2026-02-03,4114.8,0.0,4114.8,167.08,3947.72,12091.61
LN00601,ENT0060,34,2026-03-03,4114.8,0.0,4114.8,125.95,3988.84,8102.77
LN00601,ENT0060,35,2026-04-03,4114.8,0.0,4114.8,84.4,4030.39,4072.38
LN00601,ENT0060,36,2026-05-03,4114.8,0.0,4114.8,42.42,4072.38,0.0
LN00631,ENT0063,14,2023-08-30,1680.45,0.0,1680.45,201.29,1479.16,15774.69
LN00631,ENT0063,15,2023-09-30,1680.45,0.0,1680.45,184.04,1496.41,14278.28
LN00631,ENT0063,16,2023-10-30,1680.45,0.0,1680.45,166.58,1513.87,12764.41
LN00631,ENT0063,17,2023-11-30,1680.45,0.0,1680.45,148.92,1531.53,11232.88
LN00631,ENT0063,18,2023-12-30,1680.45,0.0,1680.45,131.05,1549.4,9683.48
LN00631,ENT0063,19,2024-01-30,1680.45,0.0,1680.45,112.97,1567.48,8116.0
LN00631,ENT0063,20,2024-02-29,1680.45,0.0,1680.45,94.69,1585.76,6530.23
LN00631,ENT0063,21,2024-03-30,1680.45,0.0,1680.45,76.19,1604.26,4925.97
LN00631,ENT0063,22,2024-04-30,1680.45,0.0,1680.45,57.47,1622.98,3302.99
LN00631,ENT0063,23,2024-05-30,1680.45,0.0,1680.45,38.53,1641.92,1661.07
LN00631,ENT0063,24,2024-06-30,1680.45,0.0,1680.45,19.38,1661.07,0.0
LN00661,ENT0066,6,2023-08-03,1004.93,0.0,1004.93,288.99,715.94,35787.85
LN00661,ENT0066,7,2023-09-03,1004.93,0.0,1004.93,283.32,721.6,35066.24
LN00661,ENT0066,8,2023-10-03,1004.93,0.0,1004.93,277.61,727.32,34338.93
LN00661,ENT0066,9,2023-11-03,1004.93,0.0,1004.93,271.85,733.08,33605.85
LN00661,ENT0066,10,2023-12-03,1004.93,0.0,1004.93,266.05,738.88,32866.97
LN00661,ENT0066,11,2024-01-03,1004.93,0.0,1004.93,260.2,744.73,32122.24
LN00661,ENT0066,12,2024-02-03,1004.93,0.0,1004.93,254.3,750.62,31371.62
LN00661,ENT0066,13,2024-03-03,1004.93,0.0,1004.93,248.36,756.57,30615.05
LN00661,ENT0066,14,2024-04-03,1004.93,0.0,1004.93,242.37,762.56,29852.49
LN00661,ENT0066,15,2024-05-03,1004.93,0.0,1004.93,236.33,768.59,29083.9
LN00661,ENT0066,16,2024-06-03,1004.93,0.0,1004.93,230.25,774.68,28309.22
LN00661,ENT0066,17,2024-07-03,1004.93,0.0,1004.93,224.11,780.81,27528.41
LN00661,ENT0066,18,2024-08-03,1004.93,0.0,1004.93,217.93,786.99,26741.42
LN00661,ENT0066,19,2024-09-03,1004.93,0.0,1004.93,211.7,793.22,25948.2
LN00661,ENT0066,20,2024-10-03,1004.93,0.0,1004.93,205.42,799.5,25148.7
LN00661,ENT0066,21,2024-11-03,1004.93,200.99,803.94,199.09,805.83,24342.86
LN00661,ENT0066,22,2024-12-03,1004.93,200.99,803.94,192.71,812.21,23530.65
LN00661,ENT0066,23,2025-01-03,1004.93,200.99,803.94,186.28,818.64,22712.01
LN00661,ENT0066,24,2025-02-03,1004.93,200.99,803.94,179.8,825.12,21886.89
LN00661,ENT0066,25,2025-03-03,1004.93,200.99,803.94,173.27,831.65,21055.24
LN00661,ENT0066,26,2025-04-03,1004.93,200.99,803.94,166.69,838.24,20217.0
LN00661,ENT0066,27,2025-05-03,1004.93,200.99,803.94,160.05,844.87,19372.12
LN00661,ENT0066,28,2025-06-03,1004.93,200.99,803.94,153.36,851.56,18520.56
LN00661,ENT0066,29,2025-07-03,1004.93,200.99,803.94,146.62,858.3,17662.26
LN00661,ENT0066,30,2025-08-03,1004.93,200.99,803.94,139.83,865.1,16797.16
LN00661,ENT0066,31,2025-09-03,1004.93,200.99,803.94,132.98,871.95,15925.21
LN00661,ENT0066,32,2025-10-03,1004.93,200.99,803.94,126.07,878.85,15046.36
LN00661,ENT0066,33,2025-11-03,1004.93,200.99,803.94,119.12,885.81,14160.55
LN00661,ENT0066,34,2025-12-03,1004.93,200.99,803.94,112.1,892.82,13267.73
LN00661,ENT0066,35,2026-01-03,1004.93,200.99,803.94,105.04,899.89,12367.84
LN00661,ENT0066,36,2026-02-03,1004.93,200.99,803.94,97.91,907.01,11460.83
LN00661,ENT0066,37,2026-03-03,1004.93,200.99,803.94,90.73,914.19,10546.63
LN00661,ENT0066,38,2026-04-03,1004.93,200.99,803.94,83.49,921.43,9625.2
LN00661,ENT0066,39,2026-05-03,1004.93,200.99,803.94,76.2,928.73,8696.47
LN00661,ENT0066,40,2026-06-03,1004.93,200.99,803.94,68.85,936.08,7760.4
LN00661,ENT0066,41,2026-07-03,1004.93,200.99,803.94,61.44,943.49,6816.91
LN00671,ENT0067,7,2023-08-19,5641.51,0.0,5641.51,287.32,5354.19,27481.96
LN00671,ENT0067,8,2023-09-19,5641.51,0.0,5641.51,240.47,5401.04,22080.92
LN00671,ENT0067,9,2023-10-19,5641.51,0.0,5641.51,193.21,5448.3,16632.62
LN00671,ENT0067,10,2023-11-19,5641.51,0.0,5641.51,145.54,5495.98,11136.64
LN00671,ENT0067,11,2023-12-19,5641.51,0.0,5641.51,97.45,5544.06,5592.58
LN00671,ENT0067,12,2024-01-19,5641.51,0.0,5641.51,48.94,5592.58,0.0
LN00701,ENT0070,6,2023-08-09,8286.11,0.0,8286.11,1673.04,6613.07,88989.04
LN00701,ENT0070,7,2023-09-09,8286.11,0.0,8286.11,1557.31,6728.8,82260.24
LN00701,ENT0070,8,2023-10-09,8286.11,0.0,8286.11,1439.55,6846.55,75413.69
LN00701,ENT0070,9,2023-11-09,8286.11,0.0,8286.11,1319.74,6966.37,68447.33
LN00701,ENT0070,10,2023-12-09,8286.11,0.0,8286.11,1197.83,7088.28,61359.05
LN00701,ENT0070,11,2024-01-09,8286.11,0.0,8286.11,1073.78,7212.32,54146.73
LN00701,ENT0070,12,2024-02-09,8286.11,0.0,8286.11,947.57,7338.54,46808.19
LN00701,ENT0070,13,2024-03-09,8286.11,0.0,8286.11,819.14,7466.96,39341.23
LN00701,ENT0070,14,2024-04-09,8286.11,0.0,8286.11,688.47,7597.63,31743.59
LN00701,ENT0070,15,2024-05-09,8286.11,0.0,8286.11,555.51,7730.59,24013.0
LN00701,ENT0070,16,2024-06-09,8286.11,0.0,8286.11,420.23,7865.88,16147.12
LN00701,ENT0070,17,2024-07-09,8286.11,0.0,8286.11,282.57,8003.53,8143.59
LN00701,ENT0070,18,2024-08-09,8286.11,0.0,8286.11,142.51,8143.59,0.0
LN00711,ENT0071,7,2023-08-27,5631.4,0.0,5631.4,2113.33,3518.07,238005.14
LN00711,ENT0071,8,2023-09-27,5631.4,0.0,5631.4,2082.54,3548.86,234456.28
LN00711,ENT0071,9,2023-10-27,5631.4,0.0,5631.4,2051.49,3579.91,230876.37
LN00711,ENT0071,10,2023-11-27,5631.4,0.0,5631.4,2020.17,3611.23,227265.14
LN00711,ENT0071,11,2023-12-27,5631.4,0.0,5631.4,1988.57,3642.83,223622.31
LN00711,ENT0071,12,2024-01-27,5631.4,0.0,5631.4,1956.7,3674.71,219947.6
LN00711,ENT0071,13,2024-02-27,5631.4,0.0,5631.4,1924.54,3706.86,216240.74
LN00711,ENT0071,14,2024-03-27,5631.4,0.0,5631.4,1892.11,3739.3,212501.44
LN00711,ENT0071,15,2024-04-27,5631.4,0.0,5631.4,1859.39,3772.01,208729.43
LN00711,ENT0071,16,2024-05-27,5631.4,0.0,5631.4,1826.38,3805.02,204924.41
LN00711,ENT0071,17,2024-06-27,5631.4,0.0,5631.4,1793.09,3838.31,201086.1
LN00711,ENT0071,18,2024-07-27,5631.4,0.0,5631.4,1759.5,3871.9,197214.2
LN00711,ENT0071,19,2024-08-27,5631.4,0.0,5631.4,1725.62,3905.78,193308.42
LN00711,ENT0071,20,2024-09-27,5631.4,0.0,5631.4,1691.45,3939.95,189368.47
LN00711,ENT0071,21,2024-10-27,5631.4,0.0,5631.4,1656.97,3974.43,185394.04
LN00711,ENT0071,22,2024-11-27,5631.4,0.0,5631.4,1622.2,4009.2,181384.83
LN00711,ENT0071,23,2024-12-27,5631.4,0.0,5631.4,1587.12,4044.28,177340.55
LN00711,ENT0071,24,2025-01-27,5631.4,0.0,5631.4,1551.73,4079.67,173260.88
LN00711,ENT0071,25,2025-02-27,5631.4,0.0,5631.4,1516.03,4115.37,169145.51
LN00711,ENT0071,26,2025-03-27,5631.4,0.0,5631.4,1480.02,4151.38,164994.13
LN00711,ENT0071,27,2025-04-27,5631.4,0.0,5631.4,1443.7,4187.7,160806.43
LN00711,ENT0071,28,2025-05-27,5631.4,0.0,5631.4,1407.06,4224.35,156582.08
LN00711,ENT0071,29,2025-06-27,5631.4,0.0,5631.4,1370.09,4261.31,152320.77
LN00711,ENT0071,30,2025-07-27,5631.4,0.0,5631.4,1332.81,4298.6,148022.18
LN00711,ENT0071,31,2025-08-27,5631.4,0.0,5631.4,1295.19,4336.21,143685.97
LN00711,ENT0071,32,2025-09-27,5631.4,0.0,5631.4,1257.25,4374.15,139311.82
LN00711,ENT0071,33,2025-10-27,5631.4,0.0,5631.4,1218.98,4412.42,134899.4
LN00711,ENT0071,34,2025-11-27,5631.4,0.0,5631.4,1180.37,4451.03,130448.36
LN00711,ENT0071,35,2025-12-27,5631.4,0.0,5631.4,1141.42,4489.98,125958.39
LN00711,ENT0071,36,2026-01-27,5631.4,0.0,5631.4,1102.14,4529.27,121429.12
LN00711,ENT0071,37,2026-02-27,5631.4,0.0,5631.4,1062.5,4568.9,116860.22
LN00711,ENT0071,38,2026-03-27,5631.4,0.0,5631.4,1022.53,4608.87,112251.35
LN00711,ENT0071,39,2026-04-27,5631.4,0.0,5631.4,982.2,4649.2,107602.14
LN00711,ENT0071,40,2026-05-27,5631.4,0.0,5631.4,941.52,4689.88,102912.26
LN00711,ENT0071,41,2026-06-27,5631.4,0.0,5631.4,900.48,4730.92,98181.34
LN00711,ENT0071,42,2026-07-27,5631.4,0.0,5631.4,859.09,4772.32,93409.03
LN00721,ENT0072,5,2023-08-16,1030.05,0.0,1030.05,301.98,728.07,37416.38
LN00721,ENT0072,6,2023-09-16,1030.05,0.0,1030.05,296.21,733.84,36682.54
LN00721,ENT0072,7,2023-10-16,1030.05,0.0,1030.05,290.4,739.65,35942.9
LN00721,ENT0072,8,2023-11-16,1030.05,0.0,1030.05,284.55,745.5,35197.4
LN00721,ENT0072,9,2023-12-16,1030.05,0.0,1030.05,278.65,751.4,34446.0
LN00721,ENT0072,10,2024-01-16,1030.05,0.0,1030.05,272.7,757.35,33688.65
LN00721,ENT0072,11,2024-02-16,1030.05,0.0,1030.05,266.7,763.35,32925.3
LN00721,ENT0072,12,2024-03-16,1030.05,0.0,1030.05,260.66,769.39,32155.91
LN00721,ENT0072,13,2024-04-16,1030.05,0.0,1030.05,254.57,775.48,31380.43
LN00721,ENT0072,14,2024-05-16,1030.05,0.0,1030.05,248.43,781.62,30598.81
LN00721,ENT0072,15,2024-06-16,1030.05,0.0,1030.05,242.24,787.81,29811.0
LN00721,ENT0072,16,2024-07-16,1030.05,0.0,1030.05,236.0,794.04,29016.95
LN00721,ENT0072,17,2024-08-16,1030.05,0.0,1030.05,229.72,800.33,28216.62
LN00721,ENT0072,18,2024-09-16,1030.05,0.0,1030.05,223.38,806.67,27409.96
LN00721,ENT0072,19,2024-10-16,1030.05,0.0,1030.05,217.0,813.05,26596.9
LN00721,ENT0072,20,2024-11-16,1030.05,0.0,1030.05,210.56,819.49,25777.41
LN00721,ENT0072,21,2024-12-16,1030.05,0.0,1030.05,204.07,825.98,24951.44
LN00721,ENT0072,22,2025-01-16,1030.05,0.0,1030.05,197.53,832.52,24118.92
LN00721,ENT0072,23,2025-02-16,1030.05,0.0,1030.05,190.94,839.11,23279.81
LN00721,ENT0072,24,2025-03-16,1030.05,0.0,1030.05,184.3,845.75,22434.06
LN00721,ENT0072,25,2025-04-16,1030.05,0.0,1030.05,177.6,852.45,21581.62
LN00721,ENT0072,26,2025-05-16,1030.05,0.0,1030.05,170.85,859.19,20722.42
LN00721,ENT0072,27,2025-06-16,1030.05,0.0,1030.05,164.05,866.0,19856.43
LN00721,ENT0072,28,2025-07-16,1030.05,0.0,1030.05,157.2,872.85,18983.57
LN00721,ENT0072,29,2025-08-16,1030.05,0.0,1030.05,150.29,879.76,18103.81
LN00721,ENT0072,30,2025-09-16,1030.05,0.0,1030.05,143.32,886.73,17217.09
LN00721,ENT0072,31,2025-10-16,1030.05,0.0,1030.05,136.3,893.75,16323.34
LN00721,ENT0072,32,2025-11-16,1030.05,0.0,1030.05,129.23,900.82,15422.52
LN00721,ENT0072,33,2025-12-16,1030.05,0.0,1030.05,122.09,907.95,14514.56
LN00721,ENT0072,34,2026-01-16,1030.05,0.0,1030.05,114.91,915.14,13599.42
LN00721,ENT0072,35,2026-02-16,1030.05,0.0,1030.05,107.66,922.39,12677.04
LN00721,ENT0072,36,2026-03-16,1030.05,0.0,1030.05,100.36,929.69,11747.35
LN00721,ENT0072,37,2026-04-16,1030.05,0.0,1030.05,93.0,937.05,10810.3
LN00721,ENT0072,38,2026-05-16,1030.05,0.0,1030.05,85.58,944.47,9865.83
LN00721,ENT0072,39,2026-06-16,1030.05,0.0,1030.05,78.1,951.94,8913.89
LN00721,ENT0072,40,2026-07-16,1030.05,0.0,1030.05,70.57,959.48,7954.41
LN00731,ENT0073,10,2023-08-27,21262.34,0.0,21262.34,2459.08,18803.27,160038.63
LN00731,ENT0073,11,2023-09-27,21262.34,0.0,21262.34,2200.53,19061.81,140976.81
LN00731,ENT0073,12,2023-10-27,21262.34,0.0,21262.34,1938.43,19323.91,121652.9
LN00731,ENT0073,13,2023-11-27,21262.34,0.0,21262.34,1672.73,19589.62,102063.28
LN00731,ENT0073,14,2023-12-27,21262.34,0.0,21262.34,1403.37,19858.97,82204.31
LN00731,ENT0073,15,2024-01-27,21262.34,0.0,21262.34,1130.31,20132.03,62072.27
LN00731,ENT0073,16,2024-02-27,21262.34,0.0,21262.34,853.49,20408.85,41663.42
LN00731,ENT0073,17,2024-03-27,21262.34,0.0,21262.34,572.87,20689.47,20973.95
LN00731,ENT0073,18,2024-04-27,21262.34,0.0,21262.34,288.39,20973.95,0.0
LN00751,ENT0075,9,2023-08-21,7322.57,0.0,7322.57,2154.58,5167.99,241069.67
LN00751,ENT0075,10,2023-09-21,7322.57,0.0,7322.57,2109.36,5213.21,235856.46
LN00751,ENT0075,11,2023-10-21,7322.57,0.0,7322.57,2063.74,5258.82,230597.64
LN00751,ENT0075,12,2023-11-21,7322.57,0.0,7322.57,2017.73,5304.84,225292.8
LN00751,ENT0075,13,2023-12-21,7322.57,0.0,7322.57,1971.31,5351.25,219941.55
LN00751,ENT0075,14,2024-01-21,7322.57,0.0,7322.57,1924.49,5398.08,214543.47
LN00751,ENT0075,15,2024-02-21,7322.57,0.0,7322.57,1877.26,5445.31,209098.16
LN00751,ENT0075,16,2024-03-21,7322.57,0.0,7322.57,1829.61,5492.96,203605.2
LN00751,ENT0075,17,2024-04-21,7322.57,0.0,7322.57,1781.55,5541.02,198064.18
LN00751,ENT0075,18,2024-05-21,7322.57,0.0,7322.57,1733.06,5589.51,192474.68
LN00751,ENT0075,19,2024-06-21,7322.57,0.0,7322.57,1684.15,5638.41,186836.26
LN00751,ENT0075,20,2024-07-21,7322.57,0.0,7322.57,1634.82,5687.75,181148.51
LN00751,ENT0075,21,2024-08-21,7322.57,0.0,7322.57,1585.05,5737.52,175411.0
LN00751,ENT0075,22,2024-09-21,7322.57,0.0,7322.57,1534.85,5787.72,169623.28
LN00751,ENT0075,23,2024-10-21,7322.57,0.0,7322.57,1484.2,5838.36,163784.91
LN00751,ENT0075,24,2024-11-21,7322.57,0.0,7322.57,1433.12,5889.45,157895.46
LN00751,ENT0075,25,2024-12-21,7322.57,0.0,7322.57,1381.59,5940.98,151954.48
LN00751,ENT0075,26,2025-01-21,7322.57,0.0,7322.57,1329.6,5992.96,145961.52
LN00751,ENT0075,27,2025-02-21,7322.57,0.0,7322.57,1277.16,6045.4,139916.11
LN00751,ENT0075,28,2025-03-21,7322.57,0.0,7322.57,1224.27,6098.3,133817.81
LN00751,ENT0075,29,2025-04-21,7322.57,0.0,7322.57,1170.91,6151.66,127666.15
LN00751,ENT0075,30,2025-05-21,7322.57,0.0,7322.57,1117.08,6205.49,121460.67
LN00751,ENT0075,31,2025-06-21,7322.57,0.0,7322.57,1062.78,6259.79,115200.88
LN00751,ENT0075,32,2025-07-21,7322.57,0.0,7322.57,1008.01,6314.56,108886.32
LN00751,ENT0075,33,2025-08-21,7322.57,0.0,7322.57,952.76,6369.81,102516.51
LN00751,ENT0075,34,2025-09-21,7322.57,0.0,7322.57,897.02,6425.55,96090.96
LN00751,ENT0075,35,2025-10-21,7322.57,0.0,7322.57,840.8,6481.77,89609.19
LN00751,ENT0075,36,2025-11-21,7322.57,0.0,7322.57,784.08,6538.49,83070.71
LN00751,ENT0075,37,2025-12-21,7322.57,0.0,7322.57,726.87,6595.7,76475.01
LN00751,ENT0075,38,2026-01-21,7322.57,0.0,7322.57,669.16,6653.41,69821.6
LN00751,ENT0075,39,2026-02-21,7322.57,0.0,7322.57,610.94,6711.63,63109.97
LN00751,ENT0075,40,2026-03-21,7322.57,0.0,7322.57,552.21,6770.35,56339.62
LN00751,ENT0075,41,2026-04-21,7322.57,0.0,7322.57,492.97,6829.59,49510.02
LN00751,ENT0075,42,2026-05-21,7322.57,0.0,7322.57,433.21,6889.35,42620.67
LN00751,ENT0075,43,2026-06-21,7322.57,0.0,7322.57,372.93,6949.64,35671.03
LN00751,ENT0075,44,2026-07-21,7322.57,0.0,7322.57,312.12,7010.45,28660.59
LN00761,ENT0076,9,2023-08-05,5589.0,0.0,5589.0,508.43,5080.57,47973.09
LN00761,ENT0076,10,2023-09-05,5589.0,0.0,5589.0,459.74,5129.26,42843.83
LN00761,ENT0076,11,2023-10-05,5589.0,0.0,5589.0,410.59,5178.42,37665.41
LN00761,ENT0076,12,2023-11-05,5589.0,0.0,5589.0,360.96,5228.04,32437.37
LN00761,ENT0076,13,2023-12-05,5589.0,0.0,5589.0,310.86,5278.15,27159.23
LN00761,ENT0076,14,2024-01-05,5589.0,0.0,5589.0,260.28,5328.73,21830.5
LN00761,ENT0076,15,2024-02-05,5589.0,0.0,5589.0,209.21,5379.79,16450.7
LN00761,ENT0076,16,2024-03-05,5589.0,0.0,5589.0,157.65,5431.35,11019.35
LN00761,ENT0076,17,2024-04-05,5589.0,0.0,5589.0,105.6,5483.4,5535.95
LN00761,ENT0076,18,2024-05-05,5589.0,0.0,5589.0,53.05,5535.95,0.0
LN00781,ENT0078,14,2023-08-03,2104.14,0.0,2104.14,702.09,1402.05,58776.86
LN00781,ENT0078,15,2023-09-03,2104.14,0.0,2104.14,685.73,1418.41,57358.45
LN00781,ENT0078,16,2023-10-03,2104.14,0.0,2104.14,669.18,1434.96,55923.49
